function_type,sweep_type,source_summary,source_point,n,K,m,E2,ldpc_code_rate,ebno_db,false_positive_count,negative_trials,false_negative_count,positive_trials,fpr,fnr,max_fpr_fnr,fp_plus_fn_over_trials,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,tuples,inference_status
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p0p75.mat,28,2352,32928,0.1,0.5,0.75,52,1001962,712570,1001962,5.18981757791214e-05,0.711174675287087,0.711174675287087,0.355613286731433,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p1p0.mat,28,2352,32928,0.1,0.5,1,44,1001962,3487,1001962,4.39138410438719e-05,0.00348017190272685,0.00348017190272685,0.00176204287188536,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p1p25.mat,28,2352,32928,0.1,0.5,1.25,44,1001962,591,1001962,4.39138410438719e-05,0.000589842728566552,0.000589842728566552,0.000316878284805212,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p1p5.mat,28,2352,32928,0.1,0.5,1.5,44,1001962,140,1001962,4.39138410438719e-05,0.000139725857866865,0.000139725857866865,9.18198494553686e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p1p75.mat,28,2352,32928,0.1,0.5,1.75,44,1001962,26,1001962,4.39138410438719e-05,2.59490878895607e-05,4.39138410438719e-05,3.49314644667163e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p2p0.mat,28,2352,32928,0.1,0.5,2,44,1001962,6,1001962,4.39138410438719e-05,5.98825105143708e-06,4.39138410438719e-05,2.49510460476545e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p2p25.mat,28,2352,32928,0.1,0.5,2.25,44,1001962,3,1001962,4.39138410438719e-05,2.99412552571854e-06,4.39138410438719e-05,2.34539832847952e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p2p5.mat,28,2352,32928,0.1,0.5,2.5,44,1001962,1,1001962,4.39138410438719e-05,9.9804184190618e-07,4.39138410438719e-05,2.24559414428891e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p2p75.mat,28,2352,32928,0.1,0.5,2.75,44,1001962,0,1001962,4.39138410438719e-05,0,4.39138410438719e-05,2.1956920521936e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_28_awgn_ebno_p3p0.mat,28,2352,32928,0.1,0.5,3,44,1001962,0,1001962,4.39138410438719e-05,0,4.39138410438719e-05,2.1956920521936e-05,56.0069144338807,0.267949545490684,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p0p0.mat,28,891,12474,0.15,0.5,0,71,1001962,992247,1001962,7.08609707753388e-05,0.990304023505881,0.990304023505881,0.495187442238328,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p0p25.mat,28,891,12474,0.15,0.5,0.25,55,1001962,985187,1001962,5.48923013048399e-05,0.983257848102024,0.983257848102024,0.491656370201664,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p0p5.mat,28,891,12474,0.15,0.5,0.5,59,1001962,969407,1001962,5.88844686724646e-05,0.967508747836744,0.967508747836744,0.483783816152708,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p0p75.mat,28,891,12474,0.15,0.5,0.75,63,1001962,730395,1001962,6.28766360400893e-05,0.728964771119064,0.728964771119064,0.364513823877552,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p1p0.mat,28,891,12474,0.15,0.5,1,64,1001962,3442,1001962,6.38746778819955e-05,0.00343526001984107,0.00343526001984107,0.00174956734886153,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p1p25.mat,28,891,12474,0.15,0.5,1.25,65,1001962,648,1001962,6.48727197239017e-05,0.000646731113555205,0.000646731113555205,0.000355801916639553,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p1p5.mat,28,891,12474,0.15,0.5,1.5,65,1001962,120,1001962,6.48727197239017e-05,0.000119765021028742,0.000119765021028742,9.23188703763217e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p1p75.mat,28,891,12474,0.15,0.5,1.75,65,1001962,42,1001962,6.48727197239017e-05,4.19177573600596e-05,6.48727197239017e-05,5.33952385419806e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p2p0.mat,28,891,12474,0.15,0.5,2,65,1001962,8,1001962,6.48727197239017e-05,7.98433473524944e-06,6.48727197239017e-05,3.64285272295756e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p2p25.mat,28,891,12474,0.15,0.5,2.25,65,1001962,1,1001962,6.48727197239017e-05,9.9804184190618e-07,6.48727197239017e-05,3.29353807829039e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p2p5.mat,28,891,12474,0.15,0.5,2.5,65,1001962,1,1001962,6.48727197239017e-05,9.9804184190618e-07,6.48727197239017e-05,3.29353807829039e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p2p75.mat,28,891,12474,0.15,0.5,2.75,65,1001962,1,1001962,6.48727197239017e-05,9.9804184190618e-07,6.48727197239017e-05,3.29353807829039e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p15_Rc_0p5/points/result_n_28_awgn_ebno_p3p0.mat,28,891,12474,0.15,0.5,3,65,1001962,0,1001962,6.48727197239017e-05,0,6.48727197239017e-05,3.24363598619509e-05,56.0069144338807,0.242945655569776,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p0p0.mat,28,337,4718,0.2,0.5,0,47,1001962,992048,1001962,4.69079665695905e-05,0.990105413179342,0.990105413179342,0.495076160572956,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p0p25.mat,28,337,4718,0.2,0.5,0.25,67,1001962,985545,1001962,6.68688034077141e-05,0.983615147081426,0.983615147081426,0.491841007942417,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p0p5.mat,28,337,4718,0.2,0.5,0.5,59,1001962,969433,1001962,5.88844686724646e-05,0.967534696924634,0.967534696924634,0.483796790696653,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p0p75.mat,28,337,4718,0.2,0.5,0.75,57,1001962,717885,1001962,5.68883849886523e-05,0.716479267676818,0.716479267676818,0.358268078030903,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p1p0.mat,28,337,4718,0.2,0.5,1,53,1001962,3427,1001962,5.28962176210275e-05,0.00342028939221248,0.00342028939221248,0.00173659280491675,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p1p25.mat,28,337,4718,0.2,0.5,1.25,53,1001962,605,1001962,5.28962176210275e-05,0.000603815314353239,0.000603815314353239,0.000328355765987133,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p1p5.mat,28,337,4718,0.2,0.5,1.5,53,1001962,149,1001962,5.28962176210275e-05,0.000148708234444021,0.000148708234444021,0.000100802226032524,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p1p75.mat,28,337,4718,0.2,0.5,1.75,53,1001962,35,1001962,5.28962176210275e-05,3.49314644667163e-05,5.28962176210275e-05,4.39138410438719e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p2p0.mat,28,337,4718,0.2,0.5,2,53,1001962,6,1001962,5.28962176210275e-05,5.98825105143708e-06,5.28962176210275e-05,2.94422343362323e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p2p25.mat,28,337,4718,0.2,0.5,2.25,53,1001962,1,1001962,5.28962176210275e-05,9.9804184190618e-07,5.28962176210275e-05,2.69471297314669e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p2p5.mat,28,337,4718,0.2,0.5,2.5,53,1001962,2,1001962,5.28962176210275e-05,1.99608368381236e-06,5.28962176210275e-05,2.744615065242e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p2p75.mat,28,337,4718,0.2,0.5,2.75,53,1001962,1,1001962,5.28962176210275e-05,9.9804184190618e-07,5.28962176210275e-05,2.69471297314669e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p2_Rc_0p5/points/result_n_28_awgn_ebno_p3p0.mat,28,337,4718,0.2,0.5,3,53,1001962,1,1001962,5.28962176210275e-05,9.9804184190618e-07,5.28962176210275e-05,2.69471297314669e-05,56.0069144338807,0.217900947170495,1732,2003924,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p0p0.mat,40,262144,5242880,0.05,0.5,0,0,1001160,999804,1001160,0,0.998645571137481,0.998645571137481,0.49932278556874,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p0p25.mat,40,262144,5242880,0.05,0.5,0.25,0,1001160,998338,1001160,0,0.997181269727117,0.997181269727117,0.498590634863558,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p0p5.mat,40,262144,5242880,0.05,0.5,0.5,2,1001160,993167,1001160,1.99768268808182e-06,0.992016261137081,0.992016261137081,0.496009129409885,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p0p75.mat,40,262144,5242880,0.05,0.5,0.75,1,1001160,775559,1001160,9.98841344040912e-07,0.774660393943026,0.774660393943026,0.387330696392185,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,40,262144,5242880,0.05,0.5,1,1,1001160,4800,1001160,9.98841344040912e-07,0.00479443845139638,0.00479443845139638,0.00239771864637021,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p1p25.mat,40,262144,5242880,0.05,0.5,1.25,1,1001160,873,1001160,9.98841344040912e-07,0.000871988493347717,0.000871988493347717,0.000436493667345879,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,40,262144,5242880,0.05,0.5,1.5,1,1001160,187,1001160,9.98841344040912e-07,0.000186783331335651,0.000186783331335651,9.38910863398458e-05,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p1p75.mat,40,262144,5242880,0.05,0.5,1.75,1,1001160,40,1001160,9.98841344040912e-07,3.99536537616365e-05,3.99536537616365e-05,2.04762475528387e-05,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat,40,262144,5242880,0.05,0.5,2,1,1001160,13,1001160,9.98841344040912e-07,1.29849374725319e-05,1.29849374725319e-05,6.99188940828639e-06,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p2p25.mat,40,262144,5242880,0.05,0.5,2.25,1,1001160,2,1001160,9.98841344040912e-07,1.99768268808182e-06,1.99768268808182e-06,1.49826201606137e-06,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat,40,262144,5242880,0.05,0.5,2.5,1,1001160,0,1001160,9.98841344040912e-07,0,9.98841344040912e-07,4.99420672020456e-07,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p2p75.mat,40,262144,5242880,0.05,0.5,2.75,1,1001160,0,1001160,9.98841344040912e-07,0,9.98841344040912e-07,4.99420672020456e-07,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p05_Rc_0p5/points/result_n_40_awgn_ebno_p3p0.mat,40,262144,5242880,0.05,0.5,3,1,1001160,1,1001160,9.98841344040912e-07,9.98841344040912e-07,9.98841344040912e-07,9.98841344040912e-07,80,0.279024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
id,e2,results/noisy_channel_tradeoffs/server_full/id/e2/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/e2/E2_0p1_Rc_0p5/points/result_n_40_awgn_ebno_p0p0.mat,40,65536,1310720,0.1,0.5,0,2,1001160,999779,1001160,1.99768268808182e-06,0.99862060010388,0.99862060010388,0.499311298893284,80,0.254024101186092,2472,2002320,pilot; adaptive/event-or-cap stopping
